gene	start	stop	frame	contig	score	mmseqs_phrog	mmseqs_alnScore	mmseqs_seqIdentity	mmseqs_eVal	mmseqs_top_hit	pyhmmer_phrog	pyhmmer_bitscore	pyhmmer_evalue	custom_hmm_id	custom_hmm_bitscore	custom_hmm_evalue	phrog	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	transl_table
EAUZPXBS_CDS_0129	80980	81495	+	NC_007581	-59329.70073304804	5614	294.0	0.829	4.962e-94	NC_007581_p90	5614	159.767578	1.0063300405700271e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	5614	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0130	81580	81452	-	NC_007581	-0.4386399715274858	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0131	81682	82866	+	NC_007581	-2981505271.590907	20031	699.0	0.871	5.264e-230	p396857 VI_12485	20031	597.40509	3.710759193193771e-179	No_custom_HMM	No_custom_HMM	No_custom_HMM	20031	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0132	82918	83268	+	NC_007581	-386.12753385601167	29711	273.0	1.0	1.2300000000000001e-87	NC_007581_p92	29711	218.142776	4.583740235286197e-65	No_custom_HMM	No_custom_HMM	No_custom_HMM	29711	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0133	83326	83991	+	NC_007581	-148064478.0653414	1817	198.0	0.523	6.568999999999999e-60	NC_029080_p59	1817	168.51947	2.473303043624025e-49	No_custom_HMM	No_custom_HMM	No_custom_HMM	1817	PHANOTATE_1.5.1	CDS	#ffdf59	nucleoside 2-deoxyribosyltransferase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0134	84115	84666	+	NC_007581	-9095205.461078452	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0135	84679	85275	+	NC_007581	-117131491.44233796	35515	211.0	1.0	7.52e-67	p408995 VI_05778	592	222.211685	9.863317934232572e-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	35515	PHANOTATE_1.5.1	CDS	#838383	thymidine kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0136	85346	85588	+	NC_007581	-2559.1025906862105	18167	174.0	1.0	2.4499999999999998e-54	p59101 VI_05775	18167	169.707855	2.27492267827618e-50	No_custom_HMM	No_custom_HMM	No_custom_HMM	18167	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0137	85671	85895	+	NC_007581	-27.141193281821646	32405	182.0	1.0	5.708e-57	p408997 VI_05778	32405	175.499237	3.4727325084525646e-52	No_custom_HMM	No_custom_HMM	No_custom_HMM	32405	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0138	85915	86457	+	NC_007581	-202600.4360710095	2349	102.0	0.421	9.134e-28	p37356 VI_05911	2349	101.542435	7.886407322473394e-29	No_custom_HMM	No_custom_HMM	No_custom_HMM	2349	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0139	86511	88547	+	NC_007581	-6.997662530031637e+23	28877	976.0	0.72	7.508e-308	p236907 VI_05783	28877	951.28717	1.8808612368904917e-285	No_custom_HMM	No_custom_HMM	No_custom_HMM	28877	PHANOTATE_1.5.1	CDS	#ffdf59	DNA topoisomerase II	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0140	88569	90827	+	NC_007581	-7.47855494651385e+24	28877	807.0	0.563	3.457e-250	p236907 VI_05783	28877	824.197815	4.2218177157011215e-247	No_custom_HMM	No_custom_HMM	No_custom_HMM	28877	PHANOTATE_1.5.1	CDS	#ffdf59	DNA topoisomerase II	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0141	90934	91602	+	NC_007581	-27604977.515885606	2643	146.0	0.505	5.525e-43	MF403008_p301	2643	175.601059	1.5328539146087308e-51	No_custom_HMM	No_custom_HMM	No_custom_HMM	2643	PHANOTATE_1.5.1	CDS	#ff59f5	5'-3' deoxyribonucleotidase	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0142	91631	92278	+	NC_007581	-1462222.7239827267	140	38.0	0.24	4.579e-06	p73310 VI_04471	34	158.54837	4.6752785396065686e-46	No_custom_HMM	No_custom_HMM	No_custom_HMM	140	PHANOTATE_1.5.1	CDS	#ffdf59	RusA-like Holliday junction resolvase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0143	92839	92471	-	NC_007581	-417.35821523725855	15236	250.0	0.965	1.089e-79	p396848 VI_12485	15236	222.791077	1.8586366798402694e-66	No_custom_HMM	No_custom_HMM	No_custom_HMM	15236	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0144	93847	92894	-	NC_007581	-228607306.31122047	1	99.0	0.253	4.138e-24	p428256 VI_04636	1	166.478424	3.053399136125018e-48	No_custom_HMM	No_custom_HMM	No_custom_HMM	1	PHANOTATE_1.5.1	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0145	93978	93880	-	NC_007581	-0.3022366756779113	21297	43.0	0.968	6.149e-09	NC_029073_p10	21297	33.539978	6.420969976843988e-08	No_custom_HMM	No_custom_HMM	No_custom_HMM	21297	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0146	94054	94155	+	NC_007581	-0.0471386035508349	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0147	94756	94424	-	NC_007581	-65.37406682337983	24472	267.0	1.0	9.018000000000001e-86	p409007 VI_05778	24472	225.679718	2.065763494699558e-67	No_custom_HMM	No_custom_HMM	No_custom_HMM	24472	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0148	95032	94880	-	NC_007581	-3.2885792940121945	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0149	96223	95057	-	NC_007581	-94007181175.1038	14556	789.0	0.964	3.657e-261	p409009 VI_05778	14556	701.761475	7.054457277619724e-211	No_custom_HMM	No_custom_HMM	No_custom_HMM	14556	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0150	97645	96293	-	NC_007581	-4402788018066.253	14556	627.0	0.79	6.138e-205	p409009 VI_05778	14556	646.805359	3.3196429898761076e-194	No_custom_HMM	No_custom_HMM	No_custom_HMM	14556	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0151	98500	97772	-	NC_007581	-873867973.5232441	18032	404.0	0.734	4.46e-130	p239419 VI_01298	18032	349.730469	1.9905614130070335e-104	No_custom_HMM	No_custom_HMM	No_custom_HMM	18032	PHANOTATE_1.5.1	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0152	99238	98546	-	NC_007581	-349197065.8258972	21039	44.0	0.486	4.501e-07	NC_030949_p60	21039	33.121185	9.247770723188333e-08	No_custom_HMM	No_custom_HMM	No_custom_HMM	21039	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0153	100097	99231	-	NC_007581	-686567790.8634615	10667	52.0	0.361	9.191e-10	NC_030949_p59	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	10667	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0154	100755	100207	-	NC_007581	-7384975.845002152	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0155	101073	100897	-	NC_007581	-13.914142484083136	33919	151.0	1.0	1.328e-46	NC_007581_p112	33919	136.152954	6.110196248576828e-40	No_custom_HMM	No_custom_HMM	No_custom_HMM	33919	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0156	101240	101085	-	NC_007581	-0.3036248633844604	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0157	102626	101496	-	NC_007581	-44868710414.30292	506	267.0	0.363	3.5800000000000004e-79	NC_007581_p21	506	397.505646	1.4260457881407576e-118	No_custom_HMM	No_custom_HMM	No_custom_HMM	506	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0158	102734	102883	+	NC_007581	-6.25587552372266	582	43.0	0.463	7.68e-09	KC595514_p64	582	40.585625	5.12441358428584e-10	No_custom_HMM	No_custom_HMM	No_custom_HMM	582	PHANOTATE_1.5.1	CDS	#a861e3	Arc-like repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0159	102929	103048	+	NC_007581	-1.654715287508291	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0160	103045	103173	+	NC_007581	-0.3345792164145694	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0161	103306	103211	-	NC_007581	-0.057481354562147	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0162	104611	103346	-	NC_007581	-4686294002028.276	11333	363.0	0.42	2.003e-110	p148137 VI_05341	11333	270.014709	3.729938671628147e-80	No_custom_HMM	No_custom_HMM	No_custom_HMM	11333	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0163	105756	104623	-	NC_007581	-9646011170869.936	30732	939.0	1.0	3.588e-313	NC_007581_p115	30732	845.484924	1.2924562717383313e-254	No_custom_HMM	No_custom_HMM	No_custom_HMM	30732	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0164	106388	105771	-	NC_007581	-130081320.08112694	11178	389.0	0.905	2.355e-126	NC_007581_p116	11178	289.993134	1.6028325639356801e-86	No_custom_HMM	No_custom_HMM	No_custom_HMM	11178	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0165	107033	106434	-	NC_007581	-56140586.96956472	11814	187.0	0.506	4.2780000000000005e-57	NC_031245_p60	11814	243.502808	2.462260829366524e-72	No_custom_HMM	No_custom_HMM	No_custom_HMM	11814	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0166	108416	107061	-	NC_007581	-1216025931895515.2	11315	526.0	0.613	3.853e-170	p148126 VI_05341	11315	543.453613	5.1776846261073844e-163	No_custom_HMM	No_custom_HMM	No_custom_HMM	11315	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0167	108628	108455	-	NC_007581	-139.15844296342365	18977	123.0	1.0	7.3909999999999994e-37	NC_007581_p119	18977	117.352959	3.158796247867229e-34	No_custom_HMM	No_custom_HMM	No_custom_HMM	18977	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0168	109052	108690	-	NC_007581	-9558.219174685286	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	281	59.118027	8.526133719612406e-16	No_custom_HMM	No_custom_HMM	No_custom_HMM	281	PHANOTATE_1.5.1	CDS	#ff59f5	PAAR motif of membran proteins	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0169	109798	109169	-	NC_007581	-3648120.31209846	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0170	110097	109798	-	NC_007581	-524.9287949988172	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0171	110042	110143	+	NC_007581	-1.6990339726546015	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0172	110809	110327	-	NC_007581	-20189.180023163764	35754	387.0	1.0	1.323e-126	NC_007581_p123	35754	358.7724	5.263987075744753e-108	No_custom_HMM	No_custom_HMM	No_custom_HMM	35754	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0173	111327	110806	-	NC_007581	-3410046.578072552	87	67.0	0.298	1.443e-15	NC_028929_p34	87	95.23555	9.258306248530777e-27	No_custom_HMM	No_custom_HMM	No_custom_HMM	87	PHANOTATE_1.5.1	CDS	#838383	metallo-protease	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0174	111347	111445	+	NC_007581	-5.303173602762696	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0175	111854	111537	-	NC_007581	-378.4278977668447	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0176	111901	111999	+	NC_007581	-0.0767245489831143	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0177	112060	113022	+	NC_007581	-126557911244.31644	36822	753.0	1.0	3.0740000000000005e-250	NC_007581_p126	36822	687.69397	5.251026315263629e-207	No_custom_HMM	No_custom_HMM	No_custom_HMM	36822	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0178	114620	113019	-	NC_007581	-3.9873206532971366e+18	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	6211	163.518143	1.2160316596513137e-47	No_custom_HMM	No_custom_HMM	No_custom_HMM	6211	PHANOTATE_1.5.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0179	114637	114729	+	NC_007581	-0.0504503623204032	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0180	114809	114910	+	NC_007581	-1.6892776523749062	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0181	117473	115248	-	NC_007581	-2.582854901089643e+18	6211	604.0	0.522	7.425e-194	NC_029048_p40	6211	842.262695	1.398164128705541e-252	No_custom_HMM	No_custom_HMM	No_custom_HMM	6211	PHANOTATE_1.5.1	CDS	#07e9a2	minor tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0182	118280	117486	-	NC_007581	-3710396761.451921	20852	53.0	0.375	2.704e-10	p148125 VI_05341	33	82.718163	6.019003873840482e-23	No_custom_HMM	No_custom_HMM	No_custom_HMM	20852	PHANOTATE_1.5.1	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0183	118546	118436	-	NC_007581	-1.2570801600973045	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0184	118724	118626	-	NC_007581	-0.0499850478456552	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0185	123819	118831	-	NC_007581	-6.276417103232896e+47	4211	311.0	0.197	1.608e-86	p43110 VI_00473	4211	992.094971	1.3251936427981577e-297	No_custom_HMM	No_custom_HMM	No_custom_HMM	4211	PHANOTATE_1.5.1	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0186	123801	124106	+	NC_007581	-2.065629634611556	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0187	125865	124189	-	NC_007581	-1.932372952243867e+17	29312	1343.0	1.0	0.0	NC_007581_p131	29312	1217.563232	0.0	No_custom_HMM	No_custom_HMM	No_custom_HMM	29312	PHANOTATE_1.5.1	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0188	126093	125935	-	NC_007581	-15.24268813231036	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0189	126271	126122	-	NC_007581	-0.9811103660999158	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0190	127469	126291	-	NC_007581	-1617732803016.1992	506	254.0	0.352	9.529e-75	NC_007581_p21	506	377.67627	1.4979450791003957e-112	No_custom_HMM	No_custom_HMM	No_custom_HMM	506	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0191	128065	127466	-	NC_007581	-221332.8709533878	6620	253.0	0.737	1.1580000000000001e-79	p336225 VI_06314	6620	288.944244	3.3603771880011896e-86	No_custom_HMM	No_custom_HMM	No_custom_HMM	6620	PHANOTATE_1.5.1	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0192	128135	128425	+	NC_007581	-0.3567528082424952	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0193	128445	128540	+	NC_007581	-3.743325341696493	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
EAUZPXBS_CDS_0194	128956	128582	-	NC_007581	-1429.9458443067624	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROGs_HMM	No_PHROGs_HMM	No_PHROGs_HMM	No_custom_HMM	No_custom_HMM	No_custom_HMM	No_PHROG	PHANOTATE_1.5.1	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	11
